abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
nominated for Senator from the 29th District,https://www.nytimes.com/1851/09/30/archives/article-4-no-title.html,nominated for Senator from the 29th District,,2,The New York Times,[],"{'main': 'Article 4 -- No Title', 'kicker': None, 'content_kicker': None, 'print_headline': 'Article 4 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-30T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/790b246e-2bf9-5857-9d80-72c550b596df,0,nyt://article/790b246e-2bf9-5857-9d80-72c550b596df
,https://www.nytimes.com/1851/10/01/archives/opening-of-the-chartres-coal-railroad.html,,,2,The New York Times,[],"{'main': 'Opening of the Chartres Coal Railroad.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Opening of the Chartres Coal Railroad.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/7ac96917-fa6d-5d1b-ad5d-fead36a8cbed,0,nyt://article/7ac96917-fa6d-5d1b-ad5d-fead36a8cbed
"We yesterday received later Texas papers,. The Telegraph of the 12th inst. thinks that the failure of the Cuban expedition will help on the new republic of Sierra Madre, which, according to that paper, is a fixed fact. It says--""Whatever may be the power of the General Government to prevent the Cuban volunteers from prosecuting their expedition, it cannot prevent its citizens from emigrating to the Northern Provinces of Mexico.  ",https://www.nytimes.com/1851/10/01/archives/republic-of-sierra-madre.html,,,4,The New York Times,[],"{'main': 'Republic of Sierra Madre.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Republic of Sierra Madre.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/7eb4836f-dd0a-5457-a91c-faed0108aefd,0,nyt://article/7eb4836f-dd0a-5457-a91c-faed0108aefd
,https://www.nytimes.com/1851/09/29/archives/article-9-no-title.html,,,4,The New York Times,[],"{'main': 'Article 9 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 9 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/7fdcb93d-1b59-5616-b922-57b708b6fa28,0,nyt://article/7fdcb93d-1b59-5616-b922-57b708b6fa28
,https://www.nytimes.com/1851/10/01/archives/fatal-encounter-at-neworleans.html,,,2,The New York Times,[],"{'main': 'Fatal Encounter at New-Orleans', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Fatal Encounter at New-Orleans', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/803bb758-eb74-58c7-8807-52bb8fb9bcdb,0,nyt://article/803bb758-eb74-58c7-8807-52bb8fb9bcdb
,https://www.nytimes.com/1851/09/29/archives/france2.html,,,,The New York Times,[],"{'main': 'FRANCE.(2)', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FRANCE.(2)', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/804cf616-88ed-583b-a465-6fc471b31ccd,0,nyt://article/804cf616-88ed-583b-a465-6fc471b31ccd
Discussed editorially,https://www.nytimes.com/1851/10/01/archives/balance-of-power-in-the-west.html,Discussed editorially,,2,The New York Times,[],"{'main': 'Balance of Power in the West.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Balance of Power in the West.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MONROE DOCTRINE', 'rank': 1, 'major': 'N'}]",1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/81eb2cfd-223f-5043-89e3-0fb2269e39bb,0,nyt://article/81eb2cfd-223f-5043-89e3-0fb2269e39bb
"TRIPLER HALL.--Ballad Entertainment by Mr. Tarner. Doors open at 7. BROADWAY.-- 'Lady of Lyons' and 'Dr. Dilworth.' Doors open at 7. BROUGHAM'S.--'The Actress of Padua' and 'School for Tigers.' Doors open at 7. BOWERY.-- 'Q??,' 'The Welsh Girl' and 'The Broken Sword.' Doors open at 7. NIBLO'S.--'Milliners' and 'Raeul.' Doors open at 7. BURTON'S.--'A Winter's Tale.' Doors open at 7. CHRISTY'S.--Popular Negro Melodies and Dances. Doors open at 7.  ",https://www.nytimes.com/1851/10/01/archives/newyork-city-amusements-this-evening-an-interesting-review-the.html,,,1,The New York Times,[],"{'main': 'NEW-YORK CITY.; AMUSEMENTS THIS EVENING. AN INTERESTING REVIEW. THE NEW-YORK HOSPITAL. THE EXHIBITION AT CASTLE GARDEN. A WEDDING AT THE CITY HALL. DEATH OF OFFICER HUTHWAITR. CONSECRATED BURYING GROUND. O. U. A. CRICKETING. AN UNWARLIKE CHARGER. A SLIGHT FIRE. DROWNED.- ATTEMPTED HIGHWAY ROBBERY ATTEMPTING TO USE THE KNIFE. A SEVERE FALL. ANOTHER OMNIBUS ACCIDENT. RECKLESS DRIVING. SIGNING THE TESTIMONIAL OF THE PROVISIONAL BISHOP ELECT OF NEW-YORK. IMPORTANT ARREST OF JUVENILE BURGLARS. ARREST OF DISORDERLY BLOOMERS. ARREST OF INGENIOUS HOUSE ROBBERS. ROBBING A VESSEL. ARREST OF A FUGITIVE. SUPREME COURT U.S. CIRCUIT COURT. COMMON PLEAS. COURT CALENDAR', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW-YORK CITY.; AMUSEMENTS THIS EVENING. AN INTERESTING REVIEW. THE NEW-YORK HOSPITAL. THE EXHIBITION AT CASTLE GARDEN. A WEDDING AT THE CITY HALL. DEATH OF OFFICER HUTHWAITR. CONSECRATED BURYING GROUND. O. U. A. CRICKETING. AN UNWARLIKE CHARGER. A SLIGHT FIRE. DROWNED.- ATTEMPTED HIGHWAY ROBBERY ATTEMPTING TO USE THE KNIFE. A SEVERE FALL. ANOTHER OMNIBUS ACCIDENT. RECKLESS DRIVING. SIGNING THE TESTIMONIAL OF THE PROVISIONAL BISHOP ELECT OF NEW-YORK. IMPORTANT ARREST OF JUVENILE BURGLARS. ARREST OF DISORDERLY BLOOMERS. ARREST OF INGENIOUS HOUSE ROBBERS. ROBBING A VESSEL. ARREST OF A FUGITIVE. SUPREME COURT U.S. CIRCUIT COURT. COMMON PLEAS. COURT CALENDAR', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/842e11bb-083c-5251-b3ee-f4a1f40af064,0,nyt://article/842e11bb-083c-5251-b3ee-f4a1f40af064
"A correspondent of The Tribune, writing from Constantinople, has the following paragraph; ""A youngAmerican artist, of Fredericksburg, Va., Walter Gould, hast Just returned hero from Kutahla, where he recently went fbr the purpose of painting the portraits of the chlefs or the refugee.  ",https://www.nytimes.com/1851/09/30/archives/article-27-no-title.html,,,4,The New York Times,[],"{'main': 'Article 27 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 27 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-30T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/85de43f1-4957-5e9c-93de-65cbc45a5cf1,0,nyt://article/85de43f1-4957-5e9c-93de-65cbc45a5cf1
The Lopez prisoners - list of them etc,https://www.nytimes.com/1851/09/30/archives/the-havana-prisoners.html,The Lopez prisoners - list of them etc,,3,The New York Times,[],"{'main': 'The Havana Prisoners.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Havana Prisoners.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-30T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/86a30db0-71ab-5358-a810-0d8969799e19,0,nyt://article/86a30db0-71ab-5358-a810-0d8969799e19
,https://www.nytimes.com/1851/09/29/archives/the-remains-of-the-late-stephen-girard.html,,,2,The New York Times,[],"{'main': 'The Remains of the late Stephen Girard.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'The Remains of the late Stephen Girard.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/888d4f26-a665-52b7-b8f0-ab40fa8ce753,0,nyt://article/888d4f26-a665-52b7-b8f0-ab40fa8ce753
"The Monitore Toscano of the 5th, contains a Ministerial dispatch, addressed to the Prefect of Florence, recommending him not to allow The Constituzionale to publish lists of candidates for municipal counsellorships, such publications being considered an infringement of the rights of electors.  ",https://www.nytimes.com/1851/09/29/archives/italy.html,,,,The New York Times,[],"{'main': 'ITALY.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'ITALY.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/89ca1345-ee14-5fa2-a4da-34a56257684f,0,nyt://article/89ca1345-ee14-5fa2-a4da-34a56257684f
,https://www.nytimes.com/1851/09/30/archives/article-13-no-title.html,,,2,The New York Times,[],"{'main': 'Article 13 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 13 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-30T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/8a0a2c5a-298b-5dbb-aa62-572c126739fa,0,nyt://article/8a0a2c5a-298b-5dbb-aa62-572c126739fa
decision upon his application for stay of execution,https://www.nytimes.com/1851/10/01/archives/case-of-carnel-the-murderer.html,decision upon his application for stay of execution,,3,The New York Times,[],"{'main': 'Case of Carnel, the Murderer.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Case of Carnel, the Murderer.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/8b816f24-8dad-5f3a-aa01-a87cf3a113c0,0,nyt://article/8b816f24-8dad-5f3a-aa01-a87cf3a113c0
,https://www.nytimes.com/1851/09/29/archives/accident-on-the-union-and-syracuse-railroad-from-the-utica-gazetic.html,,,4,The New York Times,[],"{'main': 'Accident on the Union and Syracuse Railroad.; From The Utica Gazetic, of Friday, Sept. 26.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Accident on the Union and Syracuse Railroad.; From The Utica Gazetic, of Friday, Sept. 26.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/8cb799d0-375d-5417-a762-1be7840da353,0,nyt://article/8cb799d0-375d-5417-a762-1be7840da353
,https://www.nytimes.com/1851/10/01/archives/article-6-no-title.html,,,2,The New York Times,[],"{'main': 'Article 6 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 6 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/8d7d9bb2-2fde-53fd-bbb5-3b2eca7f5360,0,nyt://article/8d7d9bb2-2fde-53fd-bbb5-3b2eca7f5360
"The account of the ARCTIC EXPEDITION, from the officers of one of the vessels, which we publish in another column, will be road with general interest. Captain DE HAVEN and all his fellow-officers return in excellent health, after a long and hard but pleasant voyage.  ",https://www.nytimes.com/1851/10/01/archives/article-1-no-title.html,,,2,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/8fe93406-bd5c-5d3a-a655-f503022fc6e1,0,nyt://article/8fe93406-bd5c-5d3a-a655-f503022fc6e1
"COMMERCIAL FAILURES.--The Times says, advices from the Mediterranean mention the failure of Messrs. PETER CLARK  Co., a firm having establishments at Corfu, Zante, Cephalonia and Patras. Their Habilities are stated at [pound]35,000, and the cause of their stoppage was said to be their connection with Messrs. CASTELLI  Co., upon whom they are creditors for [pound]24,000.  ",https://www.nytimes.com/1851/09/29/archives/latest-intelligence-by-telegraph-from-london-to-liverpool-england.html,,,,The New York Times,[],"{'main': 'LATEST INTELLIGENCE; BY TELEGRAPH FROM LONDON TO LIVERPOOL. ENGLAND.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LATEST INTELLIGENCE; BY TELEGRAPH FROM LONDON TO LIVERPOOL. ENGLAND.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/9143f246-11b1-501c-9423-3c34c50d0c61,0,nyt://article/9143f246-11b1-501c-9423-3c34c50d0c61
,https://www.nytimes.com/1851/09/30/archives/article-7-no-title.html,,,2,The New York Times,[],"{'main': 'Article 7 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 7 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-30T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/9309c759-7e91-53f9-ac1e-df0209965b54,0,nyt://article/9309c759-7e91-53f9-ac1e-df0209965b54
Narrative of the Lopez expedition,https://www.nytimes.com/1851/09/29/archives/another-narrative-of-the-cuban-expedition.html,Narrative of the Lopez expedition,,4,The New York Times,[],"{'main': 'Another Narrative of the Cuban Expedition.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Another Narrative of the Cuban Expedition.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/93547922-b34f-5b28-8d0b-de9e83ca8c88,0,nyt://article/93547922-b34f-5b28-8d0b-de9e83ca8c88
"The American Steamer Baltic, Captain COMSTOCK, arrived at this port yesterday morning. She left Liverpool on the 14th. We are indebted to the Purser of the Baltic for the prompt delivery of English papers.  ",https://www.nytimes.com/1851/09/29/archives/front-page-10-no-title.html,,,,The New York Times,[],"{'main': 'Front Page 10 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 10 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/95a96ca0-1acf-5eea-99aa-6f252f4c91aa,0,nyt://article/95a96ca0-1acf-5eea-99aa-6f252f4c91aa
"RAILROAD ACCIDENT.--An accident occurred on the canal Road on Saturday, by which a man has probably been killed through his carelessness. When the morning train left the Mount Carmel Station, a man took his stand upon the steps of the last car, probably for the purpose of catching a ride without paying.  ",https://www.nytimes.com/1851/09/30/archives/article-25-no-title.html,,,3,The New York Times,[],"{'main': 'Article 25 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 25 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-09-30T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/95da41bf-b853-50f7-843f-811bbe011443,0,nyt://article/95da41bf-b853-50f7-843f-811bbe011443
,https://www.nytimes.com/1851/10/01/archives/gunpowder-explosion-at-norfolk.html,,,2,The New York Times,[],"{'main': 'Gunpowder Explosion at Norfolk.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Gunpowder Explosion at Norfolk.', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/96fcb4d2-cafd-56a7-afef-906deedfa99e,0,nyt://article/96fcb4d2-cafd-56a7-afef-906deedfa99e
,https://www.nytimes.com/1851/10/01/archives/article-5-no-title.html,,,2,The New York Times,[],"{'main': 'Article 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1851-10-01T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/991557b6-4401-5857-9e97-3472a9553476,0,nyt://article/991557b6-4401-5857-9e97-3472a9553476
"The Whig State Convention yesterday nominated the following ticket: For Governor..........G, W. Summers, of Kanawha. For Lieut, Governor....Samuel Watts, of Norfolk. For Attorney-General..Sidney S. Baxter.  ",https://www.nytimes.com/1851/09/29/archives/virgininwhig-and-democratic-state-nominations.html,,,2,The New York Times,[],"{'main': 'Virginin--Whig and Democratic State Nominations.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Virginin--Whig and Democratic State Nominations.', 'name': None, 'seo': None, 'sub': None}",[],1851-09-29T05:00:00+0000,article,None,Archives,"{'original': None, 'person': [], 'organization': None}",Archives,nyt://article/997f1469-33e4-5b97-bda7-dde7e1cd03c6,0,nyt://article/997f1469-33e4-5b97-bda7-dde7e1cd03c6
